date,driver_id,distance_km,drive_seconds,litres,co2_kg,n_legs,n_stop_legs,drive_hours,stops,low_speed_share_leg_t18,low_speed_share_time_t18,service_minutes,worked_hours,worked_hours_median_driver,_T_cong,_D_stops,_V_shift,S_DOBI,service_minutes_assumed,litres_lit,distance_km_dist,fuel_cost_vnd,maint_cost_vnd,labour_other_cost_vnd,total_cost_vnd,cost_per_km_vnd,cost_per_stop_vnd,co2_g_per_km,fuel_L_per_100km,on_frontier
2025-03-05,D-02,98.177,18122.0,9.8177,26.311436000000004,35,35,5.033888888888889,35,0.4285714285714285,0.4535371371813265,10.0,12.36722222222222,12.15236111111111,0.4654345738603527,0.442373995304161,0.103551503605932,0.3499514792171689,10.0,9.8177,98.177,244861.30565843423,40420.03593505068,3626923.076923077,3912204.418516562,39848.48201224892,111777.2691004732,268.00000000000006,10.0,False
2025-03-05,D-03,89.252,17657.0,8.9252,23.919536000000004,33,33,4.904722222222222,33,0.4848484848484848,0.4220988842951804,10.0,11.904722222222222,11.859027777777778,0.4250916168513331,0.4226446848765944,0.0206830861341676,0.3030349780437618,10.0,8.9252,89.252,222601.6404313288,36745.5620692743,3626923.076923077,3886270.27942368,43542.668841299695,117765.76604314182,268.00000000000006,10.0,False
2025-03-05,D-04,102.44,18678.0,11.2684,30.199312000000003,34,34,5.1883333333333335,34,0.2941176470588235,0.3191455187921619,10.0,12.355,11.8325,0.2929773033281269,0.4158180564025928,0.2542522792216629,0.3182120220185275,10.0,11.2684,102.44,281042.9262130132,42175.137569762686,3626923.076923077,3950141.140705853,38560.53436846791,116180.62178546624,294.8,11.0,False
2025-03-06,D-01,101.515,18610.0,7.613625,17.58747375,31,31,5.169444444444444,31,0.5483870967741935,0.5145620634067706,10.0,11.83611111111111,12.539583333333333,0.5437444590854498,0.370679048031911,0.342903796434889,0.4315726369742199,10.0,7.613625,101.515,189889.90886803385,41794.30974613881,3626923.076923077,3858607.2955372497,38010.21815039403,124471.20308184676,173.25,7.5,False
2025-03-06,D-02,112.316,19147.0,11.2316,30.100688000000005,29,29,5.318611111111111,29,0.4137931034482758,0.3818352744555283,10.0,11.651944444444444,12.15236111111111,0.3734235713441088,0.3264135626883204,0.2434344808817521,0.3203238416086653,10.0,11.2316,112.316,280125.1047224166,46241.14360879995,3626923.076923077,3953289.3252542936,35197.917707666704,136320.32156049288,268.00000000000006,10.0,True
2025-03-06,D-03,96.55,19737.0,9.655,25.875400000000003,32,32,5.4825,32,0.46875,0.5976592187262502,10.0,12.315833333333334,11.859027777777778,0.6503784052136355,0.3636025553516457,0.2220710300721187,0.4358534377125835,10.0,9.655,96.55,240803.43727473667,39750.19067122792,3626923.076923077,3907476.7048690417,40471.01714002115,122108.64702715757,268.0,10.000000000000002,False
2025-03-06,D-04,104.609,19454.0,11.50699,30.8387332,33,33,5.403888888888889,33,0.2727272727272727,0.3766320551043487,10.0,12.40388888888889,11.8325,0.3667465700694726,0.3847328469876894,0.2782011157980681,0.3455788168635163,10.0,11.50699,104.609,286993.5520130525,43068.12735294129,3626923.076923077,3956984.756289071,37826.42751856027,119908.62897845668,294.8,11.0,False
2025-03-07,D-01,89.798,20742.0,6.73485,15.5575035,35,35,5.761666666666667,35,0.7428571428571429,0.7711888921029795,10.0,13.095,12.539583333333333,0.8730593594695761,0.3889198212315282,0.2703769220302076,0.5470127667663512,10.0,6.73485,89.798,167972.5561397991,36970.35341165121,3626923.076923077,3831865.986474528,42672.0638151688,109481.88532784364,173.25,7.5,False
2025-03-07,D-02,104.867,18799.0,10.4867,28.104356000000003,33,33,5.2219444444444445,33,0.3333333333333333,0.2965051332517687,10.0,12.221944444444444,12.15236111111111,0.2639241589364355,0.3981929078160203,0.0323853585521838,0.2347431434850354,10.0,10.4867,104.867,261546.70177824763,43174.3474378007,3626923.076923077,3931644.126139125,37491.71928384645,119140.731095125,268.0,10.0,True
2025-03-07,D-03,104.112,20346.0,10.4112,27.902016000000003,30,30,5.651666666666666,30,0.4333333333333333,0.4658409515383859,10.0,12.151666666666667,11.859027777777778,0.4812233727942954,0.3195968256204222,0.1416519254320316,0.3308639744334543,10.0,10.4112,104.112,259663.6712744421,42863.50959257256,3626923.076923077,3929450.257790091,37742.52975439999,130981.67525966972,268.00000000000006,10.000000000000002,False
2025-03-07,D-04,148.177,21560.0,16.29947,43.6825796,23,23,5.988888888888889,23,0.0869565217391304,0.1676716141001855,10.0,11.322222222222225,11.8325,0.0985992872498346,0.1709467655095395,0.2482650700775607,0.1652032655760639,10.0,16.29947,148.177,406521.8437862715,61005.323698503766,3626923.076923077,4094450.244407852,27632.15778702398,178019.57584381965,294.80000000000007,11.0,True
2025-03-08,D-01,87.039,18464.0,6.527925,15.079506749999998,35,35,5.128888888888889,35,0.6571428571428571,0.6493717504332756,10.0,12.462222222222222,12.539583333333333,0.716738213789494,0.4350420967065233,0.0361954007347934,0.4280665347481926,10.0,6.527925,87.039,162811.68081529625,35834.45723286387,3626923.076923077,3825569.214971237,43952.35716140163,109301.97757060676,173.24999999999997,7.5,False
2025-03-08,D-02,96.035,17221.0,9.6035,25.73738,35,35,4.783611111111111,35,0.3428571428571428,0.3250682306486266,10.0,12.116944444444444,12.15236111111111,0.3005775892176606,0.4622403190861002,0.0156483875357185,0.2635976476736098,10.0,9.6035,96.035,239518.98600392888,39538.16220726435,3626923.076923077,3905980.2251342703,40672.46550876524,111599.43500383628,268.0,10.0,False
2025-03-08,D-03,92.25,17928.0,9.225,24.723000000000003,32,32,4.98,32,0.53125,0.5301204819277109,10.0,11.813333333333333,11.859027777777778,0.5637097100741656,0.4011639958084292,0.0206830861341676,0.3520380086124453,10.0,9.225,92.25,230078.8926835262,37979.85592357096,3626923.076923077,3894981.825530174,42222.02520899918,121718.18204781794,268.00000000000006,10.0,False
2025-03-08,D-04,107.507,17666.0,11.82577,31.6930636,30,30,4.907222222222222,30,0.4,0.3701460432469149,10.0,11.407222222222222,11.8325,0.35842343269692,0.3743526414494057,0.2066267519390389,0.3176631910953014,10.0,11.82577,107.507,294944.1806753457,44261.25063171103,3626923.076923077,3966128.508230134,36891.81642339693,132204.28360767112,294.8,11.0,False
2025-03-10,D-01,84.575,17058.0,6.343125,14.65261875,35,35,4.738333333333333,35,0.5428571428571428,0.5607339664673467,10.0,12.071666666666664,12.539583333333333,0.602994287851166,0.4659223315347067,0.2275139474758471,0.4492285988436326,10.0,6.343125,84.575,158202.62072121326,34820.0142518809,3626923.076923077,3819945.7118961713,45166.36963518973,109141.30605417633,173.25,7.5,False
2025-03-10,D-02,108.692,20691.0,10.8692,29.129456000000005,33,33,5.7475,33,0.3333333333333333,0.4234691411724904,10.0,12.7475,12.15236111111111,0.4268499910998268,0.3603608729500009,0.2898353517485366,0.365798863849492,10.0,10.8692,108.692,271086.55830414995,44749.12195170486,3626923.076923077,3942758.757178932,36274.59939258577,119477.53809633128,268.00000000000006,10.000000000000002,False
2025-03-10,D-03,97.786,18897.0,9.7786,26.206648000000005,32,32,5.2491666666666665,32,0.4375,0.4263110546647616,10.0,12.0825,11.859027777777778,0.4304968602263415,0.3806554697776423,0.1077697645938218,0.3187263144019758,10.0,9.7786,97.786,243886.1203246753,40259.05898474048,3626923.076923077,3911068.2562324926,39996.19839478548,122220.8830072654,268.00000000000006,10.0,False
2025-03-10,D-04,113.283,18572.0,12.46113,33.3958284,31,31,5.158888888888889,31,0.1290322580645161,0.090835666594874,10.0,11.825555555555557,11.8325,0.0,0.3714735677128627,0.0017009116886647,0.1119523438204582,10.0,12.46113,113.283,310790.56823690725,46639.26307414513,3626923.076923077,3984352.908234129,35171.67543439112,128527.51316884288,294.8,11.0,True
2025-03-11,D-01,86.896,17793.0,6.5172,15.054732,34,34,4.9425,34,0.6470588235294118,0.58399370538976,10.0,12.109166666666669,12.539583333333333,0.6328422139043802,0.4348050033323715,0.209144101238263,0.4463216169329425,10.0,6.5172,86.896,162544.19072055037,35775.5833098604,3626923.076923077,3825242.850953488,44020.931354187625,112507.14267510256,173.25,7.5,False
2025-03-11,D-02,101.829,20489.0,10.1829,27.290172,31,31,5.691388888888889,31,0.4838709677419355,0.5421445653765435,10.0,12.358055555555556,12.15236111111111,0.5791395459306894,0.333084986105189,0.0990610967478567,0.3612996432281895,10.0,10.1829,101.829,253969.6863205506,41923.58535329329,3626923.076923077,3922816.3485969207,38523.567437536665,126542.4628579652,268.00000000000006,10.0,False
2025-03-11,D-03,99.993,19811.0,9.9993,26.798124000000005,32,32,5.503055555555555,32,0.25,0.3549038413002877,10.0,12.336388888888887,11.859027777777778,0.3388639648065605,0.3621311924602592,0.2321404272690152,0.3138270718414065,10.0,9.9993,99.993,249390.5551881175,41167.693586619294,3626923.076923077,3917481.3256978136,39177.55568587615,122421.29142805668,268.00000000000006,10.0,False
2025-03-11,D-04,106.246,19515.0,11.68706,31.3213208,34,34,5.420833333333333,34,0.2941176470588235,0.4166026133743274,10.0,12.5875,11.8325,0.4180385588371707,0.3985432934363698,0.3681453258946788,0.3972220093341828,10.0,11.68706,106.246,291484.6421166322,43742.08967431674,3626923.076923077,3962149.808714026,37292.22567168671,116533.81790335372,294.8,11.000000000000002,False
2025-03-12,D-01,74.779,17443.0,5.608425,12.95546175,37,37,4.845277777777778,37,0.7297297297297297,0.7351373043627817,10.0,12.511944444444444,12.539583333333333,0.8267963670705736,0.4855737662823922,0.0118383453531089,0.4799421803188798,10.0,5.608425,74.779,139878.61395106834,30786.94467326517,3626923.076923077,3797588.63554741,50784.15912953384,102637.53069047056,173.25,7.5,False
2025-03-12,D-02,89.784,18620.0,8.9784,24.062112000000003,34,34,5.172222222222223,34,0.5,0.65343716433942,10.0,12.338888888888889,12.15236111111111,0.721955132777754,0.4170392318464319,0.0896720642264251,0.4407954419329587,10.0,8.9784,89.784,223928.49106447396,36964.58953107744,3626923.076923077,3887816.157518629,43301.88182213566,114347.53404466556,268.0,10.0,False
2025-03-12,D-03,175.473,20931.0,17.547300000000003,47.02676400000001,15,15,5.814166666666667,15,0.6666666666666666,0.3230137117194592,10.0,9.814166666666669,11.859027777777778,0.2979411396307898,0.0,1.0,0.4191764558523159,10.0,17.547300000000003,175.473,437643.7239659231,72243.24399432809,3626923.076923077,4136810.044883328,23575.19416026014,275787.3363255552,268.00000000000006,10.0,True
2025-03-12,D-04,104.28,18903.0,11.4708,30.741744,33,33,5.2508333333333335,33,0.3333333333333333,0.3538062741363805,10.0,12.250833333333333,11.8325,0.3374555180627679,0.3960290371597429,0.2032249285617086,0.3147583969415426,10.0,11.4708,104.28,286090.9444112946,42932.67615945776,3626923.076923077,3955946.697493829,37935.81413016714,119877.17265132816,294.8,11.0,False
2025-03-13,D-01,95.914,20422.0,7.19355,16.6171005,34,34,5.672777777777778,34,0.5588235294117647,0.5520027421408286,10.0,12.839444444444444,12.539583333333333,0.5917899945045707,0.3805301111759044,0.1451898217444547,0.394431977677936,10.0,7.19355,95.914,179412.9017304694,39488.34581087679,3626923.076923077,3845824.324464423,40096.58990829725,113112.48013130655,173.25,7.5,False
2025-03-13,D-02,93.579,19902.0,9.3579,25.079172000000003,34,34,5.528333333333333,34,0.4705882352941176,0.603406692794694,10.0,12.695,12.15236111111111,0.6577538182206307,0.3907699537105014,0.2641175670159207,0.4595677835061789,10.0,9.3579,93.579,233393.5251862515,38527.01287232353,3626923.076923077,3898843.614981652,41663.65974184008,114671.87102887212,268.00000000000006,10.000000000000002,False
2025-03-13,D-03,107.706,20841.0,10.7706,28.865208000000003,30,30,5.789166666666667,30,0.4,0.476800537402236,10.0,12.289166666666668,11.859027777777778,0.495287198253782,0.3102091488726737,0.2090080283031702,0.353880032454266,10.0,10.7706,107.706,268627.395288584,44343.180077009565,3626923.076923077,3939893.652288671,36580.07587589058,131329.78840962236,268.0,10.0,False
2025-03-13,D-04,106.508,19369.0,11.71588,31.3985584,32,32,5.380277777777778,32,0.28125,0.3747224947080386,10.0,12.21361111111111,11.8325,0.3642961376852858,0.3709931581387238,0.1849911552592182,0.3125137490934969,10.0,11.71588,106.508,292203.43601225707,43849.95658219723,3626923.076923077,3962976.4695175313,37208.251676095046,123843.01467242284,294.8,11.0,False
2025-03-14,D-01,89.147,20162.0,6.686025,15.44471775,37,37,5.600555555555555,37,0.7567567567567568,0.8035413153456998,10.0,13.26722222222222,12.539583333333333,0.9145754203252934,0.4283605877592991,0.3547421417879979,0.6007609869943065,10.0,6.686025,89.147,166754.8215126692,36702.33296497106,3626923.076923077,3830380.231400717,42967.01214175145,103523.79003785722,173.25,7.5,False
2025-03-14,D-02,105.351,19699.0,10.5351,28.234068000000004,31,31,5.4719444444444445,31,0.4516129032258064,0.4903294583481395,10.0,12.13861111111111,12.15236111111111,0.5126481081642538,0.3484970073536384,0.0050346985984482,0.3111187550513275,10.0,10.5351,105.351,262753.8365647932,43373.61302335093,3626923.076923077,3933050.526511221,37332.82575876092,126872.59762939424,268.00000000000006,10.0,False
2025-03-14,D-03,111.87,20604.0,11.187,29.981160000000003,31,31,5.723333333333334,31,0.4193548387096774,0.3942438361483207,10.0,12.39,11.859027777777778,0.3893467866935435,0.3308869843252033,0.2584025037420058,0.3325255610975802,10.0,11.187,111.87,279012.7449810957,46057.52284194994,3626923.076923077,3951993.3447461226,35326.65902159759,127483.656282133,268.0,10.0,True
2025-03-14,D-04,144.703,20369.0,15.917330000000002,42.65844440000001,24,24,5.658055555555555,24,0.2916666666666667,0.207619421670185,10.0,11.158055555555556,11.8325,0.1498620813127727,0.2115624036476692,0.3286841747176479,0.2220188060347042,10.0,15.917330000000002,144.703,396990.9659488642,59575.057904699046,3626923.076923077,4083489.10077664,28219.795724875366,170145.37919902668,294.80000000000007,11.000000000000002,False
2025-03-15,D-01,85.258,18776.0,6.394349999999999,14.7709485,37,37,5.215555555555556,37,0.5135135135135135,0.6135492117596932,10.0,12.882222222222222,12.539583333333333,0.6707691472864658,0.4566865139693322,0.1661450537488089,0.4551571292300286,10.0,6.394349999999999,85.258,159480.2132716429,35101.209282729666,3626923.076923077,3821504.499477449,44822.826004333314,103283.90539128242,173.25,7.5,False
2025-03-15,D-02,102.699,18563.0,10.2699,27.523332000000003,32,32,5.1563888888888885,32,0.4375,0.4039217798847169,10.0,11.989722222222222,12.15236111111111,0.4017659522720861,0.3876204594222786,0.0779697918084089,0.3003834562780407,10.0,10.2699,102.699,256139.5360401676,42281.76936037737,3626923.076923077,3925344.382323622,38221.83645725491,122667.01194761318,268.0,10.0,False
2025-03-15,D-03,107.413,19149.0,10.7413,28.786684000000005,31,31,5.319166666666667,31,0.4193548387096774,0.4703117656274479,10.0,11.985833333333332,11.859027777777778,0.4869605192331749,0.3595601141838492,0.0604163831813842,0.32077715690284,10.0,10.7413,107.413,267896.62980829924,44222.550290715735,3626923.076923077,3939042.257022092,36671.93223373421,127065.87925877716,268.00000000000006,10.0,False
2025-03-15,D-04,104.408,18022.0,11.48488,30.7794784,32,32,5.006111111111111,32,0.25,0.3470203085118188,10.0,11.839444444444444,11.8325,0.3287474667455455,0.3991336780900896,0.0017009116886647,0.2517493636318445,10.0,11.48488,104.408,286442.1108946533,42985.3744961322,3626923.076923077,3956350.562313863,37893.17449155106,123635.9550723082,294.8,11.0,False
2025-03-17,D-01,106.672,19238.0,8.000399999999999,18.480924,31,31,5.3438888888888885,31,0.4193548387096774,0.4107495581661295,10.0,12.010555555555555,12.539583333333333,0.4105276594404742,0.3577508152599971,0.2574499931963528,0.3487713063130947,10.0,8.000399999999999,106.672,199536.38731981383,43917.47632606136,3626923.076923077,3870376.940568952,36282.96966935046,124850.86905061136,173.25,7.5,False
2025-03-17,D-02,101.993,19350.0,10.1993,27.334124000000003,31,31,5.375,31,0.4516129032258064,0.4318346253229974,10.0,12.041666666666666,12.15236111111111,0.437584950471321,0.3554845018202106,0.0525241529459785,0.2974365766183852,10.0,10.1993,101.993,254378.7154630991,41991.10509715742,3626923.076923077,3923292.8974833335,38466.29570150239,126557.83540268816,268.00000000000006,10.000000000000002,False
2025-03-17,D-03,98.651,19942.0,9.8651,26.438468000000004,30,30,5.539444444444444,30,0.4666666666666667,0.5191555510981848,10.0,12.039444444444444,11.859027777777778,0.5496390257182491,0.3274176094182942,0.0866784596543748,0.3440844310091003,10.0,9.8651,98.651,246043.4996436048,40615.184463048216,3626923.076923077,3913581.76102973,39670.97911860731,130452.72536765768,268.00000000000006,10.0,False
2025-03-17,D-04,129.266,20611.0,14.21926,38.1076168,25,25,5.7252777777777775,25,0.28,0.4172529231963515,10.0,11.391944444444444,11.8325,0.4188730651720956,0.2263871022336197,0.2141107633691653,0.2996985857496738,10.0,14.21926,129.266,354639.7393581742,53219.55616061053,3626923.076923077,4034782.372441862,31213.02099888495,161391.29489767447,294.80000000000007,11.000000000000002,False
2025-03-18,D-01,93.224,19401.0,6.9918,16.151058,34,34,5.389166666666667,34,0.5882352941176471,0.6080098963970929,10.0,12.555833333333332,12.539583333333333,0.6636608527402613,0.4008584944175105,0.0062593550142869,0.3875996959256438,10.0,6.9918,93.224,174381.0950530817,38380.85732920302,3626923.076923077,3839685.0293053617,41187.730941660535,112931.91262662828,173.24999999999997,7.5,False
2025-03-18,D-02,97.837,18729.0,9.7837,26.220316000000004,33,33,5.2025,33,0.3636363636363636,0.4582198729243419,10.0,12.2025,12.15236111111111,0.4714436675415196,0.399655128131487,0.0228602530956593,0.3153320813847518,10.0,9.7837,97.837,244013.31841168736,40280.0559782592,3626923.076923077,3911216.451313024,39976.86408325095,118521.7106458492,268.0,10.0,False
2025-03-18,D-03,131.263,21100.0,13.1263,35.178484000000005,25,25,5.861111111111111,25,0.56,0.608957345971564,10.0,11.527777777777777,11.859027777777778,0.6648766619517187,0.2175989945725653,0.1605660634099877,0.3794001821754534,10.0,13.1263,131.263,327380.4410874548,54041.73255388286,3626923.076923077,4008345.250564415,30536.74874537695,160333.8100225766,268.0,10.0,True
2025-03-18,D-04,115.236,20405.0,12.67596,33.971572800000004,32,32,5.668055555555555,32,0.28125,0.3179122764028424,10.0,12.501388888888888,11.8325,0.2913947521324801,0.350495826116532,0.3259627160157841,0.3194954634926868,10.0,12.67596,115.236,316148.60059627873,47443.324414185605,3626923.076923077,3990515.001933541,34629.06558656618,124703.59381042316,294.8,11.0,False
2025-03-19,D-01,91.804,21498.0,6.8853,15.905043,36,36,5.971666666666667,36,0.8055555555555556,0.8482649548795237,10.0,13.471666666666668,12.539583333333333,0.971966773258746,0.3887496483926199,0.4548918220166014,0.6418791504262648,10.0,6.8853,91.804,171724.899706654,37796.23515672095,3626923.076923077,3836444.211786452,41789.51038937793,106567.89477184588,173.25,7.5,False
2025-03-19,D-02,101.228,19146.0,10.1228,27.129104,34,34,5.318333333333333,34,0.2647058823529412,0.3174031129217591,10.0,12.485,12.15236111111111,0.2907413710269111,0.4060797501343903,0.1612464280854534,0.2864944018767176,10.0,10.1228,101.228,252470.7441579186,41676.15019437658,3626923.076923077,3921069.971275373,38735.03350135706,115325.58739045211,268.00000000000006,10.0,False
2025-03-19,D-03,51.815,12068.0,5.181500000000001,13.88642,41,41,3.352222222222222,41,0.8780487804878049,0.8004640371229699,10.0,11.685555555555556,11.859027777777778,0.9106265207635402,0.6729797799914038,0.0832766362770436,0.5911275331859503,10.0,5.181500000000001,51.815,129230.76232408578,21332.533709266438,3626923.076923077,3777486.372956429,72903.33634963677,92133.81397454704,268.00000000000006,10.000000000000002,False
2025-03-19,D-04,111.801,18394.0,12.29811,32.9589348,31,31,5.109444444444445,31,0.4516129032258064,0.4192127867782972,10.0,11.77611111111111,11.8325,0.4213880488296265,0.3752142274398803,0.0259218941352564,0.2888960560043916,10.0,12.29811,111.801,306724.7187967697,46029.11514483637,3626923.076923077,3979676.910864683,35596.07616089912,128376.67454402204,294.8,10.999999999999998,False
2025-03-20,D-01,109.101,22232.0,8.182575,18.90174825,33,33,6.175555555555556,33,0.5454545454545454,0.5564051817200432,10.0,13.175555555555556,12.539583333333333,0.5974393997473577,0.3317775591889562,0.3098380732072386,0.4314604496178015,10.0,8.182575,109.101,204079.97781028776,44917.50960560991,3626923.076923077,3875920.564338975,35525.98568609797,117452.13831330226,173.25,7.5,True
2025-03-20,D-02,102.464,19160.0,10.2464,27.460352,33,33,5.322222222222222,33,0.4242424242424242,0.4816805845511482,10.0,12.322222222222225,12.15236111111111,0.501549490660537,0.3907252956422577,0.0815076881208329,0.342289691393142,10.0,10.2464,102.464,255553.4272078572,42185.01850788915,3626923.076923077,3924661.522638824,38302.8334111378,118929.13704966132,268.0,10.0,False
2025-03-20,D-03,33.93,9408.0,3.393,9.093240000000002,47,47,2.6133333333333333,47,0.8936170212765957,0.8701105442176871,10.0,11.946666666666664,11.859027777777778,1.0,0.8176035414063955,0.0412300993332417,0.6576500922218911,10.0,3.393,33.93,84624.13906506282,13969.176276279266,3626923.076923077,3725516.3922644192,109800.07050587736,79266.3062183919,268.00000000000006,10.0,False
2025-03-20,D-04,112.784,20354.0,12.40624,33.2487232,31,31,5.653888888888889,31,0.4516129032258064,0.448609609904687,10.0,12.320555555555554,11.8325,0.4591113528530606,0.3356797926396235,0.237379235270104,0.3555622495141425,10.0,12.40624,112.784,309421.5676494385,46433.82190226586,3626923.076923077,3982778.466474781,35313.32872104892,128476.72472499296,294.8,11.000000000000002,False
2025-03-21,D-01,93.961,20909.0,7.047075,16.27874325,35,35,5.808055555555556,35,0.6,0.6396288679515998,10.0,13.141388888888889,12.539583333333333,0.7042357159399592,0.385713347395503,0.2931011021907742,0.4853386212518668,10.0,7.047075,93.961,175759.69784907973,38684.28447083632,3626923.076923077,3841367.059242993,40882.56893011987,109753.3445497998,173.25000000000003,7.5,False
2025-03-21,D-02,85.44200000000001,16109.0,8.5442,22.898456000000003,35,35,4.474722222222222,35,0.4857142857142857,0.4884846979949097,10.0,11.808055555555557,12.15236111111111,0.5102808300622607,0.4879200981144307,0.1669614913593683,0.4005768088670439,10.0,8.5442,85.44200000000001,213099.1951074889,35176.96314169918,3626923.076923077,3875199.235172265,45354.73461731075,110719.978147779,268.0,10.0,False
2025-03-21,D-03,32.882,6918.0,3.2882,8.812376,45,45,1.9216666666666664,45,0.7777777777777778,0.5015900549291703,10.0,10.921666666666669,11.859027777777778,0.52709820389348,0.8808498649013717,0.4574772077833715,0.612337403362815,10.0,3.2882,32.882,82010.34308097245,13537.70864475729,3626923.076923077,3722471.128648807,113206.95604430408,82721.58063664015,268.0,10.0,False
